driver_id,experience_years,rating,distance,price,urgency,assigned
1,10,4.8,1053,2387.89,1,0
2,7,4.5,1053,2387.89,1,0
3,5,4.2,1053,2387.89,1,0
4,12,4.9,1053,2387.89,1,0
5,8,4.6,1053,2387.89,1,0
1,10,4.8,493,1381.73,1,0
2,7,4.5,493,1381.73,1,0
3,5,4.2,493,1381.73,1,0
4,12,4.9,493,1381.73,1,1
5,8,4.6,493,1381.73,1,0
1,10,4.8,1179,2983.22,1,0
2,7,4.5,1179,2983.22,1,0
3,5,4.2,1179,2983.22,1,0
4,12,4.9,1179,2983.22,1,0
5,8,4.6,1179,2983.22,1,0
1,10,4.8,1095,3215.53,2,0
2,7,4.5,1095,3215.53,2,0
3,5,4.2,1095,3215.53,2,0
4,12,4.9,1095,3215.53,2,0
5,8,4.6,1095,3215.53,2,0
1,10,4.8,991,1527.76,2,0
2,7,4.5,991,1527.76,2,0
3,5,4.2,991,1527.76,2,0
4,12,4.9,991,1527.76,2,0
5,8,4.6,991,1527.76,2,0
1,10,4.8,2093,5093.01,3,1
2,7,4.5,2093,5093.01,3,0
3,5,4.2,2093,5093.01,3,0
4,12,4.9,2093,5093.01,3,1
5,8,4.6,2093,5093.01,3,0
1,10,4.8,1074,2378.83,2,0
2,7,4.5,1074,2378.83,2,0
3,5,4.2,1074,2378.83,2,0
4,12,4.9,1074,2378.83,2,1
5,8,4.6,1074,2378.83,2,0
1,10,4.8,1862,3463.79,2,0
2,7,4.5,1862,3463.79,2,0
3,5,4.2,1862,3463.79,2,0
4,12,4.9,1862,3463.79,2,1
5,8,4.6,1862,3463.79,2,0
1,10,4.8,2307,5957.3,1,0
2,7,4.5,2307,5957.3,1,0
3,5,4.2,2307,5957.3,1,0
4,12,4.9,2307,5957.3,1,0
5,8,4.6,2307,5957.3,1,0
1,10,4.8,205,342.18,2,0
2,7,4.5,205,342.18,2,0
3,5,4.2,205,342.18,2,0
4,12,4.9,205,342.18,2,0
5,8,4.6,205,342.18,2,1
1,10,4.8,574,1552.46,1,0
2,7,4.5,574,1552.46,1,0
3,5,4.2,574,1552.46,1,0
4,12,4.9,574,1552.46,1,0
5,8,4.6,574,1552.46,1,0
1,10,4.8,2190,5170.3,1,0
2,7,4.5,2190,5170.3,1,0
3,5,4.2,2190,5170.3,1,0
4,12,4.9,2190,5170.3,1,0
5,8,4.6,2190,5170.3,1,0
1,10,4.8,236,670.19,3,1
2,7,4.5,236,670.19,3,0
3,5,4.2,236,670.19,3,0
4,12,4.9,236,670.19,3,1
5,8,4.6,236,670.19,3,0
1,10,4.8,280,890.68,1,1
2,7,4.5,280,890.68,1,0
3,5,4.2,280,890.68,1,0
4,12,4.9,280,890.68,1,0
5,8,4.6,280,890.68,1,0
1,10,4.8,1389,3838.73,1,0
2,7,4.5,1389,3838.73,1,0
3,5,4.2,1389,3838.73,1,0
4,12,4.9,1389,3838.73,1,0
5,8,4.6,1389,3838.73,1,0
1,10,4.8,1389,3017.39,1,0
2,7,4.5,1389,3017.39,1,0
3,5,4.2,1389,3017.39,1,0
4,12,4.9,1389,3017.39,1,0
5,8,4.6,1389,3017.39,1,0
1,10,4.8,2102,6962.52,3,1
2,7,4.5,2102,6962.52,3,0
3,5,4.2,2102,6962.52,3,0
4,12,4.9,2102,6962.52,3,1
5,8,4.6,2102,6962.52,3,0
1,10,4.8,270,608.94,2,1
2,7,4.5,270,608.94,2,0
3,5,4.2,270,608.94,2,0
4,12,4.9,270,608.94,2,0
5,8,4.6,270,608.94,2,0
1,10,4.8,883,1622.26,1,0
2,7,4.5,883,1622.26,1,0
3,5,4.2,883,1622.26,1,0
4,12,4.9,883,1622.26,1,0
5,8,4.6,883,1622.26,1,0
1,10,4.8,846,1638.49,1,1
2,7,4.5,846,1638.49,1,0
3,5,4.2,846,1638.49,1,0
4,12,4.9,846,1638.49,1,0
5,8,4.6,846,1638.49,1,0
1,10,4.8,340,547.48,3,1
2,7,4.5,340,547.48,3,0
3,5,4.2,340,547.48,3,0
4,12,4.9,340,547.48,3,1
5,8,4.6,340,547.48,3,1
1,10,4.8,1349,2701.13,2,0
2,7,4.5,1349,2701.13,2,0
3,5,4.2,1349,2701.13,2,0
4,12,4.9,1349,2701.13,2,0
5,8,4.6,1349,2701.13,2,0
1,10,4.8,765,2098.99,2,0
2,7,4.5,765,2098.99,2,0
3,5,4.2,765,2098.99,2,0
4,12,4.9,765,2098.99,2,0
5,8,4.6,765,2098.99,2,0
1,10,4.8,734,1557.48,3,1
2,7,4.5,734,1557.48,3,0
3,5,4.2,734,1557.48,3,0
4,12,4.9,734,1557.48,3,1
5,8,4.6,734,1557.48,3,1
1,10,4.8,1977,5874.77,1,0
2,7,4.5,1977,5874.77,1,0
3,5,4.2,1977,5874.77,1,0
4,12,4.9,1977,5874.77,1,0
5,8,4.6,1977,5874.77,1,0
1,10,4.8,2412,6728.48,1,0
2,7,4.5,2412,6728.48,1,0
3,5,4.2,2412,6728.48,1,0
4,12,4.9,2412,6728.48,1,0
5,8,4.6,2412,6728.48,1,1
1,10,4.8,2269,6616.58,3,1
2,7,4.5,2269,6616.58,3,0
3,5,4.2,2269,6616.58,3,0
4,12,4.9,2269,6616.58,3,1
5,8,4.6,2269,6616.58,3,0
1,10,4.8,706,1327.84,3,1
2,7,4.5,706,1327.84,3,0
3,5,4.2,706,1327.84,3,0
4,12,4.9,706,1327.84,3,1
5,8,4.6,706,1327.84,3,0
1,10,4.8,1484,3831.51,2,0
2,7,4.5,1484,3831.51,2,0
3,5,4.2,1484,3831.51,2,0
4,12,4.9,1484,3831.51,2,0
5,8,4.6,1484,3831.51,2,1
1,10,4.8,2472,6164.59,3,1
2,7,4.5,2472,6164.59,3,0
3,5,4.2,2472,6164.59,3,0
4,12,4.9,2472,6164.59,3,1
5,8,4.6,2472,6164.59,3,0
1,10,4.8,2037,4068.94,1,1
2,7,4.5,2037,4068.94,1,0
3,5,4.2,2037,4068.94,1,0
4,12,4.9,2037,4068.94,1,0
5,8,4.6,2037,4068.94,1,0
1,10,4.8,2227,6734.35,3,1
2,7,4.5,2227,6734.35,3,0
3,5,4.2,2227,6734.35,3,0
4,12,4.9,2227,6734.35,3,1
5,8,4.6,2227,6734.35,3,0
1,10,4.8,824,2438.76,2,0
2,7,4.5,824,2438.76,2,0
3,5,4.2,824,2438.76,2,0
4,12,4.9,824,2438.76,2,0
5,8,4.6,824,2438.76,2,1
1,10,4.8,1124,3484.14,1,1
2,7,4.5,1124,3484.14,1,0
3,5,4.2,1124,3484.14,1,0
4,12,4.9,1124,3484.14,1,0
5,8,4.6,1124,3484.14,1,0
1,10,4.8,1847,6178.1,1,0
2,7,4.5,1847,6178.1,1,0
3,5,4.2,1847,6178.1,1,0
4,12,4.9,1847,6178.1,1,0
5,8,4.6,1847,6178.1,1,0
1,10,4.8,1690,3822.27,1,0
2,7,4.5,1690,3822.27,1,0
3,5,4.2,1690,3822.27,1,0
4,12,4.9,1690,3822.27,1,0
5,8,4.6,1690,3822.27,1,0
1,10,4.8,1867,4677.16,2,0
2,7,4.5,1867,4677.16,2,0
3,5,4.2,1867,4677.16,2,0
4,12,4.9,1867,4677.16,2,1
5,8,4.6,1867,4677.16,2,0
1,10,4.8,2204,4295.05,2,0
2,7,4.5,2204,4295.05,2,0
3,5,4.2,2204,4295.05,2,0
4,12,4.9,2204,4295.05,2,0
5,8,4.6,2204,4295.05,2,0
1,10,4.8,763,1282.75,1,0
2,7,4.5,763,1282.75,1,0
3,5,4.2,763,1282.75,1,0
4,12,4.9,763,1282.75,1,0
5,8,4.6,763,1282.75,1,0
1,10,4.8,222,676.96,2,0
2,7,4.5,222,676.96,2,0
3,5,4.2,222,676.96,2,0
4,12,4.9,222,676.96,2,0
5,8,4.6,222,676.96,2,0
1,10,4.8,1229,2604.4,1,0
2,7,4.5,1229,2604.4,1,0
3,5,4.2,1229,2604.4,1,0
4,12,4.9,1229,2604.4,1,0
5,8,4.6,1229,2604.4,1,1
1,10,4.8,2230,7250.51,3,1
2,7,4.5,2230,7250.51,3,0
3,5,4.2,2230,7250.51,3,0
4,12,4.9,2230,7250.51,3,1
5,8,4.6,2230,7250.51,3,0
1,10,4.8,2281,6992.77,2,0
2,7,4.5,2281,6992.77,2,0
3,5,4.2,2281,6992.77,2,0
4,12,4.9,2281,6992.77,2,0
5,8,4.6,2281,6992.77,2,0
1,10,4.8,1419,4587.64,2,0
2,7,4.5,1419,4587.64,2,0
3,5,4.2,1419,4587.64,2,0
4,12,4.9,1419,4587.64,2,0
5,8,4.6,1419,4587.64,2,0
1,10,4.8,902,2804.1,2,0
2,7,4.5,902,2804.1,2,0
3,5,4.2,902,2804.1,2,0
4,12,4.9,902,2804.1,2,0
5,8,4.6,902,2804.1,2,0
1,10,4.8,107,247.96,2,0
2,7,4.5,107,247.96,2,0
3,5,4.2,107,247.96,2,0
4,12,4.9,107,247.96,2,0
5,8,4.6,107,247.96,2,0
1,10,4.8,1724,5501.19,2,0
2,7,4.5,1724,5501.19,2,0
3,5,4.2,1724,5501.19,2,0
4,12,4.9,1724,5501.19,2,0
5,8,4.6,1724,5501.19,2,0
1,10,4.8,1047,2924.89,1,0
2,7,4.5,1047,2924.89,1,0
3,5,4.2,1047,2924.89,1,0
4,12,4.9,1047,2924.89,1,0
5,8,4.6,1047,2924.89,1,0
1,10,4.8,2113,4344.52,2,0
2,7,4.5,2113,4344.52,2,0
3,5,4.2,2113,4344.52,2,0
4,12,4.9,2113,4344.52,2,0
5,8,4.6,2113,4344.52,2,0
1,10,4.8,593,1854.75,1,0
2,7,4.5,593,1854.75,1,0
3,5,4.2,593,1854.75,1,0
4,12,4.9,593,1854.75,1,0
5,8,4.6,593,1854.75,1,0
1,10,4.8,1349,4559.81,3,1
2,7,4.5,1349,4559.81,3,0
3,5,4.2,1349,4559.81,3,0
4,12,4.9,1349,4559.81,3,1
5,8,4.6,1349,4559.81,3,0
1,10,4.8,284,843.97,2,1
2,7,4.5,284,843.97,2,0
3,5,4.2,284,843.97,2,0
4,12,4.9,284,843.97,2,0
5,8,4.6,284,843.97,2,0
1,10,4.8,1156,4015.39,3,1
2,7,4.5,1156,4015.39,3,0
3,5,4.2,1156,4015.39,3,0
4,12,4.9,1156,4015.39,3,1
5,8,4.6,1156,4015.39,3,0
1,10,4.8,635,1520.75,3,1
2,7,4.5,635,1520.75,3,0
3,5,4.2,635,1520.75,3,0
4,12,4.9,635,1520.75,3,1
5,8,4.6,635,1520.75,3,0
1,10,4.8,1190,2738.53,1,1
2,7,4.5,1190,2738.53,1,0
3,5,4.2,1190,2738.53,1,0
4,12,4.9,1190,2738.53,1,0
5,8,4.6,1190,2738.53,1,0
1,10,4.8,564,879.78,3,1
2,7,4.5,564,879.78,3,0
3,5,4.2,564,879.78,3,0
4,12,4.9,564,879.78,3,1
5,8,4.6,564,879.78,3,1
1,10,4.8,1033,3408.95,3,1
2,7,4.5,1033,3408.95,3,0
3,5,4.2,1033,3408.95,3,0
4,12,4.9,1033,3408.95,3,1
5,8,4.6,1033,3408.95,3,0
1,10,4.8,1067,2263.42,2,0
2,7,4.5,1067,2263.42,2,0
3,5,4.2,1067,2263.42,2,0
4,12,4.9,1067,2263.42,2,0
5,8,4.6,1067,2263.42,2,1
1,10,4.8,850,2496.7,2,0
2,7,4.5,850,2496.7,2,0
3,5,4.2,850,2496.7,2,0
4,12,4.9,850,2496.7,2,0
5,8,4.6,850,2496.7,2,0
1,10,4.8,2012,3431.43,1,0
2,7,4.5,2012,3431.43,1,0
3,5,4.2,2012,3431.43,1,0
4,12,4.9,2012,3431.43,1,0
5,8,4.6,2012,3431.43,1,0
1,10,4.8,506,856.41,1,0
2,7,4.5,506,856.41,1,0
3,5,4.2,506,856.41,1,0
4,12,4.9,506,856.41,1,0
5,8,4.6,506,856.41,1,0
1,10,4.8,501,1473.69,1,0
2,7,4.5,501,1473.69,1,0
3,5,4.2,501,1473.69,1,0
4,12,4.9,501,1473.69,1,0
5,8,4.6,501,1473.69,1,0
1,10,4.8,105,339.48,2,0
2,7,4.5,105,339.48,2,0
3,5,4.2,105,339.48,2,0
4,12,4.9,105,339.48,2,0
5,8,4.6,105,339.48,2,0
1,10,4.8,1282,3325.17,3,1
2,7,4.5,1282,3325.17,3,0
3,5,4.2,1282,3325.17,3,0
4,12,4.9,1282,3325.17,3,1
5,8,4.6,1282,3325.17,3,0
1,10,4.8,1993,6241.23,2,0
2,7,4.5,1993,6241.23,2,0
3,5,4.2,1993,6241.23,2,0
4,12,4.9,1993,6241.23,2,0
5,8,4.6,1993,6241.23,2,0
1,10,4.8,2322,5488.94,3,1
2,7,4.5,2322,5488.94,3,0
3,5,4.2,2322,5488.94,3,0
4,12,4.9,2322,5488.94,3,1
5,8,4.6,2322,5488.94,3,0
1,10,4.8,2352,4402.82,1,1
2,7,4.5,2352,4402.82,1,0
3,5,4.2,2352,4402.82,1,0
4,12,4.9,2352,4402.82,1,0
5,8,4.6,2352,4402.82,1,0
1,10,4.8,2151,6986.71,2,0
2,7,4.5,2151,6986.71,2,0
3,5,4.2,2151,6986.71,2,0
4,12,4.9,2151,6986.71,2,0
5,8,4.6,2151,6986.71,2,0
1,10,4.8,1481,2643.6,3,1
2,7,4.5,1481,2643.6,3,0
3,5,4.2,1481,2643.6,3,0
4,12,4.9,1481,2643.6,3,1
5,8,4.6,1481,2643.6,3,0
1,10,4.8,327,740.37,2,1
2,7,4.5,327,740.37,2,0
3,5,4.2,327,740.37,2,0
4,12,4.9,327,740.37,2,0
5,8,4.6,327,740.37,2,0
1,10,4.8,1033,2362.05,1,0
2,7,4.5,1033,2362.05,1,0
3,5,4.2,1033,2362.05,1,0
4,12,4.9,1033,2362.05,1,0
5,8,4.6,1033,2362.05,1,1
1,10,4.8,858,1762.32,3,1
2,7,4.5,858,1762.32,3,0
3,5,4.2,858,1762.32,3,0
4,12,4.9,858,1762.32,3,1
5,8,4.6,858,1762.32,3,1
1,10,4.8,186,545.29,2,0
2,7,4.5,186,545.29,2,0
3,5,4.2,186,545.29,2,0
4,12,4.9,186,545.29,2,1
5,8,4.6,186,545.29,2,0
1,10,4.8,1658,3063.15,3,1
2,7,4.5,1658,3063.15,3,0
3,5,4.2,1658,3063.15,3,0
4,12,4.9,1658,3063.15,3,1
5,8,4.6,1658,3063.15,3,0
1,10,4.8,1429,3854.46,2,0
2,7,4.5,1429,3854.46,2,0
3,5,4.2,1429,3854.46,2,0
4,12,4.9,1429,3854.46,2,0
5,8,4.6,1429,3854.46,2,0
1,10,4.8,699,1696.39,1,0
2,7,4.5,699,1696.39,1,0
3,5,4.2,699,1696.39,1,0
4,12,4.9,699,1696.39,1,0
5,8,4.6,699,1696.39,1,0
1,10,4.8,346,807.9,3,1
2,7,4.5,346,807.9,3,0
3,5,4.2,346,807.9,3,0
4,12,4.9,346,807.9,3,1
5,8,4.6,346,807.9,3,0
1,10,4.8,1092,3702.44,1,0
2,7,4.5,1092,3702.44,1,0
3,5,4.2,1092,3702.44,1,0
4,12,4.9,1092,3702.44,1,0
5,8,4.6,1092,3702.44,1,0
1,10,4.8,682,1272.93,1,0
2,7,4.5,682,1272.93,1,0
3,5,4.2,682,1272.93,1,0
4,12,4.9,682,1272.93,1,0
5,8,4.6,682,1272.93,1,0
1,10,4.8,1996,3058.26,2,1
2,7,4.5,1996,3058.26,2,0
3,5,4.2,1996,3058.26,2,0
4,12,4.9,1996,3058.26,2,0
5,8,4.6,1996,3058.26,2,0
1,10,4.8,1933,4489.68,2,1
2,7,4.5,1933,4489.68,2,0
3,5,4.2,1933,4489.68,2,0
4,12,4.9,1933,4489.68,2,0
5,8,4.6,1933,4489.68,2,0
1,10,4.8,1757,2738.02,3,1
2,7,4.5,1757,2738.02,3,0
3,5,4.2,1757,2738.02,3,0
4,12,4.9,1757,2738.02,3,1
5,8,4.6,1757,2738.02,3,0
1,10,4.8,2186,6576.75,2,0
2,7,4.5,2186,6576.75,2,0
3,5,4.2,2186,6576.75,2,0
4,12,4.9,2186,6576.75,2,0
5,8,4.6,2186,6576.75,2,0
1,10,4.8,335,759.93,1,0
2,7,4.5,335,759.93,1,0
3,5,4.2,335,759.93,1,0
4,12,4.9,335,759.93,1,0
5,8,4.6,335,759.93,1,0
1,10,4.8,652,995.3,3,1
2,7,4.5,652,995.3,3,0
3,5,4.2,652,995.3,3,0
4,12,4.9,652,995.3,3,1
5,8,4.6,652,995.3,3,0
1,10,4.8,1145,2034.98,2,0
2,7,4.5,1145,2034.98,2,0
3,5,4.2,1145,2034.98,2,0
4,12,4.9,1145,2034.98,2,0
5,8,4.6,1145,2034.98,2,0
1,10,4.8,1384,4795.86,1,0
2,7,4.5,1384,4795.86,1,0
3,5,4.2,1384,4795.86,1,0
4,12,4.9,1384,4795.86,1,0
5,8,4.6,1384,4795.86,1,0
1,10,4.8,173,459.66,1,0
2,7,4.5,173,459.66,1,0
3,5,4.2,173,459.66,1,0
4,12,4.9,173,459.66,1,0
5,8,4.6,173,459.66,1,0
1,10,4.8,704,1165.01,1,1
2,7,4.5,704,1165.01,1,0
3,5,4.2,704,1165.01,1,0
4,12,4.9,704,1165.01,1,0
5,8,4.6,704,1165.01,1,0
1,10,4.8,1639,5377.49,2,0
2,7,4.5,1639,5377.49,2,0
3,5,4.2,1639,5377.49,2,0
4,12,4.9,1639,5377.49,2,0
5,8,4.6,1639,5377.49,2,1
1,10,4.8,1313,2137.67,2,0
2,7,4.5,1313,2137.67,2,0
3,5,4.2,1313,2137.67,2,0
4,12,4.9,1313,2137.67,2,0
5,8,4.6,1313,2137.67,2,0
1,10,4.8,802,1877.86,1,0
2,7,4.5,802,1877.86,1,0
3,5,4.2,802,1877.86,1,0
4,12,4.9,802,1877.86,1,0
5,8,4.6,802,1877.86,1,0
1,10,4.8,430,918.27,3,1
2,7,4.5,430,918.27,3,0
3,5,4.2,430,918.27,3,0
4,12,4.9,430,918.27,3,1
5,8,4.6,430,918.27,3,1
1,10,4.8,1938,6455.74,1,0
2,7,4.5,1938,6455.74,1,0
3,5,4.2,1938,6455.74,1,0
4,12,4.9,1938,6455.74,1,0
5,8,4.6,1938,6455.74,1,1
1,10,4.8,2490,5611.89,2,0
2,7,4.5,2490,5611.89,2,0
3,5,4.2,2490,5611.89,2,0
4,12,4.9,2490,5611.89,2,1
5,8,4.6,2490,5611.89,2,0
1,10,4.8,2053,5242.32,2,1
2,7,4.5,2053,5242.32,2,0
3,5,4.2,2053,5242.32,2,0
4,12,4.9,2053,5242.32,2,0
5,8,4.6,2053,5242.32,2,0
1,10,4.8,1385,4441.8,2,0
2,7,4.5,1385,4441.8,2,0
3,5,4.2,1385,4441.8,2,0
4,12,4.9,1385,4441.8,2,0
5,8,4.6,1385,4441.8,2,1
1,10,4.8,1635,3377.24,1,0
2,7,4.5,1635,3377.24,1,0
3,5,4.2,1635,3377.24,1,0
4,12,4.9,1635,3377.24,1,0
5,8,4.6,1635,3377.24,1,0
1,10,4.8,1445,2276.11,2,0
2,7,4.5,1445,2276.11,2,0
3,5,4.2,1445,2276.11,2,0
4,12,4.9,1445,2276.11,2,0
5,8,4.6,1445,2276.11,2,0
1,10,4.8,1191,1876.94,2,0
2,7,4.5,1191,1876.94,2,0
3,5,4.2,1191,1876.94,2,0
4,12,4.9,1191,1876.94,2,0
5,8,4.6,1191,1876.94,2,0
1,10,4.8,2379,5003.29,2,1
2,7,4.5,2379,5003.29,2,0
3,5,4.2,2379,5003.29,2,0
4,12,4.9,2379,5003.29,2,0
5,8,4.6,2379,5003.29,2,0
1,10,4.8,216,742.5,3,1
2,7,4.5,216,742.5,3,0
3,5,4.2,216,742.5,3,0
4,12,4.9,216,742.5,3,1
5,8,4.6,216,742.5,3,0
1,10,4.8,251,503.75,1,0
2,7,4.5,251,503.75,1,0
3,5,4.2,251,503.75,1,0
4,12,4.9,251,503.75,1,0
5,8,4.6,251,503.75,1,1
1,10,4.8,981,2839.13,2,0
2,7,4.5,981,2839.13,2,0
3,5,4.2,981,2839.13,2,0
4,12,4.9,981,2839.13,2,0
5,8,4.6,981,2839.13,2,0
1,10,4.8,425,1280.95,2,0
2,7,4.5,425,1280.95,2,0
3,5,4.2,425,1280.95,2,0
4,12,4.9,425,1280.95,2,0
5,8,4.6,425,1280.95,2,0
1,10,4.8,2425,6724.18,3,1
2,7,4.5,2425,6724.18,3,0
3,5,4.2,2425,6724.18,3,0
4,12,4.9,2425,6724.18,3,1
5,8,4.6,2425,6724.18,3,0
1,10,4.8,477,959.77,2,0
2,7,4.5,477,959.77,2,0
3,5,4.2,477,959.77,2,0
4,12,4.9,477,959.77,2,1
5,8,4.6,477,959.77,2,0
1,10,4.8,1120,2261.39,3,1
2,7,4.5,1120,2261.39,3,0
3,5,4.2,1120,2261.39,3,0
4,12,4.9,1120,2261.39,3,1
5,8,4.6,1120,2261.39,3,0
1,10,4.8,2337,7912.08,3,1
2,7,4.5,2337,7912.08,3,0
3,5,4.2,2337,7912.08,3,0
4,12,4.9,2337,7912.08,3,1
5,8,4.6,2337,7912.08,3,0
1,10,4.8,2156,5016.68,2,0
2,7,4.5,2156,5016.68,2,0
3,5,4.2,2156,5016.68,2,0
4,12,4.9,2156,5016.68,2,0
5,8,4.6,2156,5016.68,2,0
1,10,4.8,148,275.82,1,0
2,7,4.5,148,275.82,1,0
3,5,4.2,148,275.82,1,0
4,12,4.9,148,275.82,1,0
5,8,4.6,148,275.82,1,0
1,10,4.8,1102,1875.53,1,0
2,7,4.5,1102,1875.53,1,0
3,5,4.2,1102,1875.53,1,0
4,12,4.9,1102,1875.53,1,0
5,8,4.6,1102,1875.53,1,1
1,10,4.8,1175,3875.69,3,1
2,7,4.5,1175,3875.69,3,0
3,5,4.2,1175,3875.69,3,0
4,12,4.9,1175,3875.69,3,1
5,8,4.6,1175,3875.69,3,0
1,10,4.8,1435,3759.04,2,0
2,7,4.5,1435,3759.04,2,0
3,5,4.2,1435,3759.04,2,0
4,12,4.9,1435,3759.04,2,0
5,8,4.6,1435,3759.04,2,0
1,10,4.8,1255,3085.17,1,1
2,7,4.5,1255,3085.17,1,0
3,5,4.2,1255,3085.17,1,0
4,12,4.9,1255,3085.17,1,0
5,8,4.6,1255,3085.17,1,0
1,10,4.8,1651,5144.56,3,1
2,7,4.5,1651,5144.56,3,0
3,5,4.2,1651,5144.56,3,0
4,12,4.9,1651,5144.56,3,1
5,8,4.6,1651,5144.56,3,1
1,10,4.8,207,547.66,2,0
2,7,4.5,207,547.66,2,0
3,5,4.2,207,547.66,2,0
4,12,4.9,207,547.66,2,0
5,8,4.6,207,547.66,2,1
1,10,4.8,543,1611.65,1,0
2,7,4.5,543,1611.65,1,0
3,5,4.2,543,1611.65,1,0
4,12,4.9,543,1611.65,1,0
5,8,4.6,543,1611.65,1,1
1,10,4.8,1671,3473.24,3,1
2,7,4.5,1671,3473.24,3,0
3,5,4.2,1671,3473.24,3,0
4,12,4.9,1671,3473.24,3,1
5,8,4.6,1671,3473.24,3,0
1,10,4.8,1013,3394.0,2,0
2,7,4.5,1013,3394.0,2,0
3,5,4.2,1013,3394.0,2,0
4,12,4.9,1013,3394.0,2,0
5,8,4.6,1013,3394.0,2,0
1,10,4.8,485,1325.88,2,0
2,7,4.5,485,1325.88,2,0
3,5,4.2,485,1325.88,2,0
4,12,4.9,485,1325.88,2,0
5,8,4.6,485,1325.88,2,0
1,10,4.8,506,1659.04,2,0
2,7,4.5,506,1659.04,2,0
3,5,4.2,506,1659.04,2,0
4,12,4.9,506,1659.04,2,1
5,8,4.6,506,1659.04,2,0
1,10,4.8,371,1242.4,2,0
2,7,4.5,371,1242.4,2,0
3,5,4.2,371,1242.4,2,0
4,12,4.9,371,1242.4,2,0
5,8,4.6,371,1242.4,2,0
1,10,4.8,1430,4478.74,1,1
2,7,4.5,1430,4478.74,1,0
3,5,4.2,1430,4478.74,1,0
4,12,4.9,1430,4478.74,1,0
5,8,4.6,1430,4478.74,1,0
1,10,4.8,362,1029.68,3,1
2,7,4.5,362,1029.68,3,0
3,5,4.2,362,1029.68,3,0
4,12,4.9,362,1029.68,3,1
5,8,4.6,362,1029.68,3,0
1,10,4.8,770,1603.04,3,1
2,7,4.5,770,1603.04,3,0
3,5,4.2,770,1603.04,3,0
4,12,4.9,770,1603.04,3,1
5,8,4.6,770,1603.04,3,0
1,10,4.8,1616,4210.43,1,0
2,7,4.5,1616,4210.43,1,0
3,5,4.2,1616,4210.43,1,0
4,12,4.9,1616,4210.43,1,0
5,8,4.6,1616,4210.43,1,1
1,10,4.8,1904,5396.0,2,0
2,7,4.5,1904,5396.0,2,0
3,5,4.2,1904,5396.0,2,0
4,12,4.9,1904,5396.0,2,0
5,8,4.6,1904,5396.0,2,0
1,10,4.8,2470,4940.14,2,0
2,7,4.5,2470,4940.14,2,0
3,5,4.2,2470,4940.14,2,0
4,12,4.9,2470,4940.14,2,0
5,8,4.6,2470,4940.14,2,0
1,10,4.8,400,645.68,2,0
2,7,4.5,400,645.68,2,0
3,5,4.2,400,645.68,2,0
4,12,4.9,400,645.68,2,0
5,8,4.6,400,645.68,2,0
1,10,4.8,1304,3880.67,2,0
2,7,4.5,1304,3880.67,2,0
3,5,4.2,1304,3880.67,2,0
4,12,4.9,1304,3880.67,2,0
5,8,4.6,1304,3880.67,2,1
1,10,4.8,1497,2357.2,1,0
2,7,4.5,1497,2357.2,1,0
3,5,4.2,1497,2357.2,1,0
4,12,4.9,1497,2357.2,1,1
5,8,4.6,1497,2357.2,1,0
1,10,4.8,1931,3452.88,1,0
2,7,4.5,1931,3452.88,1,0
3,5,4.2,1931,3452.88,1,0
4,12,4.9,1931,3452.88,1,0
5,8,4.6,1931,3452.88,1,0
1,10,4.8,2419,5433.3,2,0
2,7,4.5,2419,5433.3,2,0
3,5,4.2,2419,5433.3,2,0
4,12,4.9,2419,5433.3,2,0
5,8,4.6,2419,5433.3,2,0
1,10,4.8,2371,6788.2,3,1
2,7,4.5,2371,6788.2,3,0
3,5,4.2,2371,6788.2,3,0
4,12,4.9,2371,6788.2,3,1
5,8,4.6,2371,6788.2,3,1
1,10,4.8,558,1718.42,2,0
2,7,4.5,558,1718.42,2,0
3,5,4.2,558,1718.42,2,0
4,12,4.9,558,1718.42,2,0
5,8,4.6,558,1718.42,2,0
1,10,4.8,1052,2420.75,2,0
2,7,4.5,1052,2420.75,2,0
3,5,4.2,1052,2420.75,2,0
4,12,4.9,1052,2420.75,2,0
5,8,4.6,1052,2420.75,2,0
1,10,4.8,1310,2731.73,2,0
2,7,4.5,1310,2731.73,2,0
3,5,4.2,1310,2731.73,2,0
4,12,4.9,1310,2731.73,2,0
5,8,4.6,1310,2731.73,2,1
1,10,4.8,1518,3058.62,3,1
2,7,4.5,1518,3058.62,3,0
3,5,4.2,1518,3058.62,3,0
4,12,4.9,1518,3058.62,3,1
5,8,4.6,1518,3058.62,3,0
1,10,4.8,2222,4538.55,2,0
2,7,4.5,2222,4538.55,2,0
3,5,4.2,2222,4538.55,2,0
4,12,4.9,2222,4538.55,2,0
5,8,4.6,2222,4538.55,2,1
1,10,4.8,2266,7668.94,3,1
2,7,4.5,2266,7668.94,3,0
3,5,4.2,2266,7668.94,3,0
4,12,4.9,2266,7668.94,3,1
5,8,4.6,2266,7668.94,3,0
1,10,4.8,1526,2653.11,3,1
2,7,4.5,1526,2653.11,3,0
3,5,4.2,1526,2653.11,3,0
4,12,4.9,1526,2653.11,3,1
5,8,4.6,1526,2653.11,3,0
1,10,4.8,495,1404.85,1,0
2,7,4.5,495,1404.85,1,0
3,5,4.2,495,1404.85,1,0
4,12,4.9,495,1404.85,1,0
5,8,4.6,495,1404.85,1,0
1,10,4.8,2207,4602.56,1,0
2,7,4.5,2207,4602.56,1,0
3,5,4.2,2207,4602.56,1,0
